object_id,slope,profile_curvature,planar_curvature,lithology,twi,rainfall,ndvi,distance_to_river,distance_to_fault,slope_unit,slope_structure,hazard_label,rainfall_slope_interaction,saturation_potential,fault_vulnerability,stream_power_index_approx,disturbance_index,hydro_stress
3477751,5,5,6,3,2,7.0,7,1,1,23,4,0,35,14,1.5,10,10,3.333333333333333
1982127,4,3,6,3,5,6.0,9,1,1,71,4,0,24,30,1.5,20,10,1.1764705882352942
252721,9,6,7,2,6,2.0,9,5,5,107,4,0,18,12,0.3333333333333333,54,2,0.3278688524590164
3199463,3,6,6,3,1,5.0,8,2,3,41,4,0,15,5,0.75,3,7,4.545454545454545
969731,6,5,5,4,4,1.0,8,1,1,91,4,0,6,4,2.0,24,10,0.2439024390243902
980104,6,5,5,5,5,2.0,9,4,1,91,4,0,12,10,2.5,30,7,0.3921568627450981
2076535,7,6,6,3,2,6.0,5,2,1,58,4,0,42,12,1.5,14,9,2.857142857142857
2853623,4,5,7,3,4,3.0,7,4,2,34,1,0,12,12,1.0,16,6,0.7317073170731708
2345124,6,5,5,3,4,8.0,8,3,1,61,4,0,48,32,1.5,24,8,1.951219512195122
464199,4,6,5,2,1,2.0,8,4,4,105,4,0,8,2,0.4,4,4,1.818181818181818
1840978,6,6,5,3,6,2.0,5,2,2,110,4,0,12,12,1.0,36,8,0.3278688524590164
3322665,3,7,6,3,1,5.0,9,4,2,20,4,0,15,5,1.0,3,6,4.545454545454545
2435495,4,6,6,3,7,7.0,8,1,4,10,5,0,28,49,0.6,28,7,0.9859154929577464
801237,3,5,6,4,1,2.0,8,2,2,98,4,0,6,2,1.3333333333333333,3,8,1.818181818181818
3298140,2,6,6,3,4,6.0,8,4,2,39,4,0,12,24,1.0,8,6,1.4634146341463417
1533898,5,4,6,2,2,3.0,7,3,1,81,4,0,15,6,1.0,10,8,1.4285714285714286
1608715,8,6,6,2,2,1.0,6,4,1,5,5,0,8,2,1.0,16,7,0.4761904761904761
3108062,3,5,6,3,3,7.0,9,2,1,23,4,0,21,21,1.5,9,9,2.258064516129032
524648,4,6,6,2,6,2.0,7,2,3,97,4,0,8,12,0.5,24,7,0.3278688524590164
982870,7,5,7,6,6,3.0,8,3,1,90,1,0,21,18,3.0,42,8,0.4918032786885246
1509015,7,5,6,2,2,4.0,7,2,1,5,4,0,28,8,1.0,14,9,1.9047619047619049
408558,3,4,7,2,1,1.0,8,2,4,107,4,0,3,1,0.4,3,6,0.9090909090909092
3024222,6,5,5,3,4,4.0,8,2,2,16,3,0,24,16,1.0,24,8,0.9756097560975612
2812112,5,5,6,3,5,5.0,9,5,2,19,4,0,25,25,1.0,25,5,0.9803921568627452
2574495,4,5,5,3,3,5.0,7,2,2,48,4,0,20,15,1.0,12,8,1.6129032258064515
2351787,2,5,6,2,4,8.0,9,2,4,61,4,0,16,32,0.4,8,6,1.951219512195122
559895,4,5,6,2,6,2.0,7,1,2,94,4,0,8,12,0.6666666666666666,24,9,0.3278688524590164
2445173,3,7,5,3,6,5.0,9,2,4,10,5,0,15,30,0.6,18,6,0.819672131147541
3370,4,6,6,2,3,1.0,7,2,5,107,1,0,4,3,0.3333333333333333,12,5,0.3225806451612903
2897822,4,7,4,3,3,3.0,9,2,2,19,4,0,12,9,1.0,12,8,0.9677419354838708
577920,2,7,7,2,5,3.0,8,1,3,96,4,0,6,15,0.5,10,8,0.5882352941176471
895566,6,6,5,4,3,3.0,8,2,1,92,4,0,18,9,2.0,18,9,0.9677419354838708
2875420,2,6,5,3,1,5.0,9,3,3,29,4,0,10,5,0.75,2,6,4.545454545454545
718396,4,5,6,2,1,2.0,2,5,2,94,4,0,8,2,0.6666666666666666,4,5,1.818181818181818
2124256,6,8,2,3,1,5.0,7,3,1,58,4,0,30,5,1.5,6,8,4.545454545454545
59515,6,6,6,2,6,1.0,8,2,5,106,4,0,6,6,0.3333333333333333,36,5,0.1639344262295082
1944372,7,5,5,3,1,6.0,8,3,4,74,5,0,42,6,0.6,7,5,5.454545454545454
1595966,7,7,5,2,1,4.0,7,5,1,4,4,0,28,4,1.0,7,6,3.636363636363636
784440,4,5,6,4,3,1.0,6,2,2,98,4,0,4,3,1.3333333333333333,12,8,0.3225806451612903
707749,3,5,6,4,6,2.0,7,2,2,94,4,0,6,12,1.3333333333333333,18,8,0.3278688524590164
3568567,7,5,6,3,5,7.0,9,1,5,43,4,0,49,35,0.5,35,6,1.3725490196078431
2158462,7,5,6,3,2,4.0,9,4,3,58,4,0,28,8,0.75,14,5,1.9047619047619049
50827,2,3,6,2,7,1.0,8,2,5,106,4,0,2,7,0.3333333333333333,14,5,0.1408450704225352
1834599,3,4,6,3,3,1.0,7,2,4,112,4,0,3,3,0.6,9,6,0.3225806451612903
3359157,6,7,6,3,8,5.0,4,2,1,23,4,0,30,40,1.5,48,9,0.617283950617284
2085124,6,6,6,3,4,5.0,7,2,1,58,4,0,30,20,1.5,24,9,1.2195121951219514
759850,4,5,6,2,8,1.0,6,3,1,101,5,0,4,8,1.0,32,8,0.1234567901234568
2762738,6,6,6,3,6,4.0,7,4,1,47,1,0,24,24,1.5,36,7,0.6557377049180328
1404210,3,5,5,2,6,4.0,7,5,2,85,5,0,12,24,0.6666666666666666,18,5,0.6557377049180328
3351702,2,5,6,3,1,6.0,5,2,2,20,4,0,12,6,1.0,2,8,5.454545454545454
2365142,3,6,5,2,3,4.0,9,2,4,52,5,0,12,12,0.4,9,6,1.2903225806451613
1838451,6,4,7,3,2,4.0,8,3,4,112,4,0,24,8,0.6,12,5,1.9047619047619049
2350851,7,5,5,2,6,8.0,9,1,4,63,1,0,56,48,0.4,42,7,1.3114754098360657
1447020,1,6,6,2,4,4.0,7,2,2,1,3,0,4,16,0.6666666666666666,4,8,0.9756097560975612
1386012,3,6,6,2,3,4.0,7,5,2,85,4,0,12,12,0.6666666666666666,9,5,1.2903225806451613
1668766,6,7,4,3,2,2.0,3,2,2,75,1,0,12,4,1.0,12,8,0.9523809523809524
1952217,9,5,6,3,6,8.0,9,2,2,73,4,0,72,48,1.0,54,8,1.3114754098360657
1521436,6,6,4,2,4,3.0,7,5,2,3,4,0,18,12,0.6666666666666666,24,5,0.7317073170731708
3554475,3,6,5,3,1,8.0,9,1,1,20,4,0,24,8,1.5,3,10,7.272727272727272
2750805,7,4,6,3,4,4.0,9,1,1,31,4,0,28,16,1.5,28,10,0.9756097560975612
2418592,6,6,6,3,4,8.0,6,1,3,10,5,0,48,32,0.75,24,8,1.951219512195122
80065,5,5,5,1,6,1.0,8,2,5,107,1,0,5,6,0.1666666666666666,30,5,0.1639344262295082
3518535,9,7,4,3,2,8.0,9,1,1,24,3,0,72,16,1.5,18,10,3.809523809523809
1388716,3,5,6,1,4,3.0,8,3,2,86,5,0,9,12,0.3333333333333333,12,7,0.7317073170731708
277974,4,5,6,2,6,2.0,7,5,5,107,4,0,8,12,0.3333333333333333,24,2,0.3278688524590164
1089112,4,6,5,6,6,1.0,6,4,1,90,1,0,4,6,3.0,24,7,0.1639344262295082
2752647,5,5,5,3,5,4.0,7,2,1,33,4,0,20,20,1.5,25,9,0.7843137254901962
3482694,2,5,6,3,7,7.0,5,1,2,119,1,0,14,49,1.0,14,9,0.9859154929577464
3569750,4,7,4,3,4,6.0,8,1,2,43,4,0,24,24,1.0,16,9,1.4634146341463417
2249660,4,5,6,3,4,4.0,9,5,1,58,4,0,16,16,1.5,16,6,0.9756097560975612
27416,5,6,6,1,1,3.0,7,5,5,0,0,0,15,3,0.1666666666666666,5,2,2.727272727272727
1095531,1,5,6,2,5,1.0,8,3,2,90,1,0,1,5,0.6666666666666666,5,7,0.196078431372549
1438942,1,6,5,2,2,3.0,5,3,2,1,3,0,3,6,0.6666666666666666,2,7,1.4285714285714286
3412284,1,5,6,3,6,5.0,8,1,1,23,4,0,5,30,1.5,6,10,0.819672131147541
281589,4,6,5,2,4,2.0,8,4,5,107,4,0,8,8,0.3333333333333333,16,3,0.4878048780487805
2148214,4,6,6,3,4,4.0,8,3,1,58,4,0,16,16,1.5,16,8,0.9756097560975612
3001127,1,5,6,3,8,5.0,8,1,3,23,4,0,5,40,0.75,8,8,0.617283950617284
2040361,6,4,6,3,1,5.0,6,2,3,71,4,0,30,5,0.75,6,7,4.545454545454545
1911449,3,5,5,3,3,4.0,9,3,3,72,4,0,12,12,0.75,9,6,1.2903225806451613
1301740,6,6,5,4,3,1.0,8,2,3,86,5,0,6,3,1.0,18,7,0.3225806451612903
1194999,5,6,6,2,7,1.0,2,1,3,88,4,0,5,7,0.5,35,8,0.1408450704225352
771141,2,5,5,1,2,1.0,8,1,1,95,4,0,2,2,0.5,4,10,0.4761904761904761
2866320,5,7,4,3,5,3.0,8,3,1,29,4,0,15,15,1.5,25,8,0.5882352941176471
2163034,8,7,3,3,6,3.0,7,4,2,58,4,0,24,18,1.0,48,6,0.4918032786885246
3497871,2,6,6,3,2,8.0,5,1,2,20,4,0,16,16,1.0,4,9,3.809523809523809
1556174,8,5,6,2,3,4.0,8,5,2,5,4,0,32,12,0.6666666666666666,24,5,1.2903225806451613
1839621,5,6,5,3,2,2.0,8,1,3,8,1,0,10,4,0.75,10,8,0.9523809523809524
1504996,4,6,5,2,3,2.0,7,5,2,79,4,0,8,6,0.6666666666666666,12,5,0.6451612903225806
1032506,6,6,5,6,6,4.0,8,1,1,113,4,0,24,24,3.0,36,10,0.6557377049180328
1351105,5,4,6,2,3,2.0,8,5,2,2,5,0,10,6,0.6666666666666666,15,5,0.6451612903225806
1278341,2,6,5,2,1,1.0,9,2,3,87,1,0,2,1,0.5,2,7,0.9090909090909092
2327929,3,6,5,3,1,5.0,6,2,4,65,4,0,15,5,0.6,3,6,4.545454545454545
1636430,7,7,5,2,7,4.0,4,5,1,84,4,0,28,28,1.0,49,6,0.5633802816901409
2121473,2,6,5,3,2,4.0,8,2,2,58,4,0,8,8,1.0,4,8,1.9047619047619049
467376,1,4,6,2,1,1.0,6,3,5,97,4,0,1,1,0.3333333333333333,1,4,0.9090909090909092
1220758,5,5,7,4,5,1.0,2,3,3,86,4,0,5,5,1.0,25,6,0.196078431372549
2521288,6,6,6,0,3,5.0,8,-1,1,0,0,0,30,15,0.0,18,12,1.6129032258064515
3602170,3,5,6,3,1,7.0,9,1,2,25,4,0,21,7,1.0,3,9,6.363636363636363
1863219,3,6,5,3,6,4.0,6,2,3,110,4,0,12,24,0.75,18,7,0.6557377049180328
2685711,7,7,4,3,4,5.0,6,2,1,33,4,0,35,20,1.5,28,9,1.2195121951219514
1498248,5,6,7,2,4,2.0,9,5,2,5,4,0,10,8,0.6666666666666666,20,5,0.4878048780487805
1276665,1,6,6,2,3,1.0,8,3,2,87,1,0,1,3,0.6666666666666666,3,7,0.3225806451612903
1245685,5,7,5,2,1,1.0,9,3,1,86,5,0,5,1,1.0,5,8,0.9090909090909092
1693774,4,5,4,3,2,2.0,2,1,3,75,1,0,8,4,0.75,8,8,0.9523809523809524
1214275,2,7,5,1,5,1.0,5,1,2,86,5,0,2,5,0.3333333333333333,10,9,0.196078431372549
241673,2,5,6,2,5,2.0,4,4,5,107,4,0,4,10,0.3333333333333333,10,3,0.3921568627450981
3253389,2,3,7,3,3,6.0,8,4,3,23,4,0,12,18,0.75,6,5,1.935483870967741
1606417,4,5,6,2,5,3.0,8,5,1,81,4,0,12,15,1.0,20,6,0.5882352941176471
198875,4,6,5,2,6,2.0,8,5,5,107,4,0,8,12,0.3333333333333333,24,2,0.3278688524590164
514589,3,6,4,2,5,2.0,6,1,4,96,4,0,6,10,0.4,15,7,0.3921568627450981
524676,4,5,5,2,5,2.0,6,2,3,97,4,0,8,10,0.5,20,7,0.3921568627450981
1717118,4,6,6,3,2,2.0,7,2,2,77,5,0,8,4,1.0,8,8,0.9523809523809524
2714931,4,6,6,3,4,4.0,6,3,1,47,1,0,16,16,1.5,16,8,0.9756097560975612
2026642,6,6,4,3,3,6.0,3,1,1,73,4,0,36,18,1.5,18,10,1.935483870967741
1230014,3,6,5,2,4,1.0,1,1,3,87,1,0,3,4,0.5,12,8,0.2439024390243902
431064,5,6,3,2,3,2.0,7,4,5,97,4,0,10,6,0.3333333333333333,15,3,0.6451612903225806
2788725,9,7,5,3,2,4.0,9,1,2,31,4,0,36,8,1.0,18,9,1.9047619047619049
1696181,4,6,6,3,1,2.0,2,3,1,108,1,0,8,2,1.5,4,8,1.818181818181818
1576339,4,5,6,2,4,3.0,7,5,1,5,4,0,12,12,1.0,16,6,0.7317073170731708
1665065,4,6,5,2,3,2.0,7,5,1,9,4,0,8,6,1.0,12,6,0.6451612903225806
3545195,3,6,5,3,2,7.0,8,1,1,24,3,0,21,14,1.5,6,10,3.333333333333333
2179760,7,7,5,3,2,3.0,8,4,1,58,4,0,21,6,1.5,14,7,1.4285714285714286
940089,2,6,5,1,2,3.0,5,2,1,92,5,0,6,6,0.5,4,9,1.4285714285714286
1502605,4,6,5,2,4,3.0,7,5,2,5,4,0,12,12,0.6666666666666666,16,5,0.7317073170731708
2970932,5,6,6,3,1,4.0,6,1,3,23,4,0,20,4,0.75,5,8,3.636363636363636
2987961,1,5,6,3,1,5.0,9,2,1,13,1,0,5,5,1.5,1,9,4.545454545454545
1569862,6,6,4,2,3,4.0,9,3,2,4,4,0,24,12,0.6666666666666666,18,7,1.2903225806451613
899666,6,5,6,4,3,3.0,9,3,2,91,1,0,18,9,1.3333333333333333,18,7,0.9677419354838708
3380915,2,6,6,3,2,6.0,8,2,1,23,4,0,12,12,1.5,4,9,2.857142857142857
3493424,2,6,5,3,1,8.0,9,2,1,119,3,0,16,8,1.5,2,9,7.272727272727272
1967094,7,7,4,3,6,6.0,9,3,3,71,4,0,42,36,0.75,42,6,0.9836065573770492
549136,2,6,5,2,2,3.0,8,1,3,94,4,0,6,6,0.5,4,8,1.4285714285714286
1571962,5,6,4,2,6,4.0,9,4,2,4,4,0,20,24,0.6666666666666666,30,6,0.6557377049180328
1527864,4,5,6,2,1,3.0,2,5,2,5,4,0,12,3,0.6666666666666666,4,5,2.727272727272727
2380512,7,5,5,3,2,8.0,7,1,3,61,4,0,56,16,0.75,14,8,3.809523809523809
2665999,6,6,6,3,5,5.0,8,1,1,49,4,0,30,25,1.5,30,10,0.9803921568627452
3384851,2,5,6,3,5,5.0,5,5,2,23,4,0,10,25,1.0,10,5,0.9803921568627452
910615,4,5,5,1,5,2.0,8,2,1,93,4,0,8,10,0.5,20,9,0.3921568627450981
1410498,2,6,6,4,6,3.0,7,3,2,86,4,0,6,18,1.3333333333333333,12,7,0.4918032786885246
1694807,3,6,6,3,2,2.0,5,3,1,77,5,0,6,4,1.5,6,8,0.9523809523809524
931634,4,5,5,4,4,3.0,5,3,2,91,1,0,12,12,1.3333333333333333,16,7,0.7317073170731708
1601212,6,6,5,2,4,3.0,7,5,1,84,5,0,18,12,1.0,24,6,0.7317073170731708
560361,3,6,5,2,3,2.0,8,1,3,96,4,0,6,6,0.5,9,8,0.6451612903225806
3325240,2,6,6,3,5,5.0,8,2,1,39,4,0,10,25,1.5,10,9,0.9803921568627452
719044,5,6,5,2,3,1.0,4,4,2,94,4,0,5,3,0.6666666666666666,15,6,0.3225806451612903
2875949,5,7,3,3,1,5.0,9,2,1,28,4,0,25,5,1.5,5,9,4.545454545454545
2113782,8,5,5,3,6,4.0,7,4,2,58,4,0,32,24,1.0,48,6,0.6557377049180328
81799,2,5,6,4,4,1.0,8,4,5,107,1,0,2,4,0.6666666666666666,8,3,0.2439024390243902
1935945,7,5,5,3,7,7.0,9,4,4,74,5,0,49,49,0.6,49,4,0.9859154929577464
2575811,6,5,7,3,2,4.0,6,2,2,48,4,0,24,8,1.0,12,8,1.9047619047619049
3188107,9,6,5,3,4,4.0,9,1,1,23,4,0,36,16,1.5,36,10,0.9756097560975612
2932005,2,6,5,3,2,3.0,9,2,3,34,1,0,6,6,0.75,4,7,1.4285714285714286
2496346,8,5,6,3,2,6.0,9,2,4,50,4,0,48,12,0.6,16,6,2.857142857142857
2537462,4,6,6,3,5,5.0,6,3,4,12,4,0,20,25,0.6,20,5,0.9803921568627452
2490633,6,5,7,3,2,7.0,9,3,3,10,5,0,42,14,0.75,12,6,3.333333333333333
1401014,5,5,5,4,7,4.0,9,4,2,86,5,0,20,28,1.3333333333333333,35,6,0.5633802816901409
737302,5,6,4,2,1,2.0,8,3,1,99,4,0,10,2,1.0,5,8,1.818181818181818
3107300,4,5,6,3,7,5.0,9,1,1,23,4,0,20,35,1.5,28,10,0.7042253521126761
2560712,4,6,5,3,1,4.0,8,3,2,12,4,0,16,4,1.0,4,7,3.636363636363636
254568,5,5,5,2,5,2.0,8,5,5,107,4,0,10,10,0.3333333333333333,25,2,0.3921568627450981
1388548,3,6,6,4,3,4.0,7,3,2,86,5,0,12,12,1.3333333333333333,9,7,1.2903225806451613
174449,2,5,6,2,6,3.0,8,5,5,107,4,0,6,18,0.3333333333333333,12,2,0.4918032786885246
2778349,4,4,4,3,2,6.0,7,5,2,29,4,0,24,12,1.0,8,5,2.857142857142857
3079193,3,5,6,3,7,5.0,6,1,1,13,3,0,15,35,1.5,21,10,0.7042253521126761
2944175,3,7,5,3,6,3.0,6,1,1,13,4,0,9,18,1.5,18,10,0.4918032786885246
2439454,3,6,5,3,6,5.0,9,2,4,10,5,0,15,30,0.6,18,6,0.819672131147541
442115,4,7,5,2,4,1.0,6,1,4,105,4,0,4,4,0.4,16,7,0.2439024390243902
1624692,7,6,6,2,6,2.0,7,3,1,80,1,0,14,12,1.0,42,8,0.3278688524590164
921026,6,6,6,4,5,3.0,7,3,2,91,1,0,18,15,1.3333333333333333,30,7,0.5882352941176471
3587680,3,5,6,3,3,7.0,5,1,4,25,4,0,21,21,0.6,9,7,2.258064516129032
586150,3,5,5,2,1,2.0,5,2,3,96,4,0,6,2,0.5,3,7,1.818181818181818
2759365,4,4,5,3,5,6.0,8,4,2,30,5,0,24,30,1.0,20,6,1.1764705882352942
668093,5,6,5,2,7,1.0,3,2,1,0,0,0,5,7,1.0,35,9,0.1408450704225352
2852160,5,5,4,3,7,6.0,9,4,3,34,1,0,30,42,0.75,35,5,0.8450704225352114
2440758,6,7,4,3,6,6.0,6,2,4,10,5,0,36,36,0.6,36,6,0.9836065573770492
3461732,3,5,6,3,2,8.0,9,1,2,21,4,0,24,16,1.0,6,9,3.809523809523809
3181727,5,5,6,3,3,4.0,7,3,2,27,4,0,20,12,1.0,15,7,1.2903225806451613
1160729,5,4,7,1,6,2.0,7,2,2,86,4,0,10,12,0.3333333333333333,30,8,0.3278688524590164
1335105,6,6,5,2,3,2.0,9,4,2,2,5,0,12,6,0.6666666666666666,18,6,0.6451612903225806
2421236,3,5,6,3,4,5.0,8,1,2,10,5,0,15,20,1.0,12,9,1.2195121951219514
396180,2,6,5,2,3,1.0,7,5,5,107,4,0,2,3,0.3333333333333333,6,2,0.3225806451612903
1336850,2,6,5,1,6,1.0,9,3,2,86,4,0,2,6,0.3333333333333333,12,7,0.1639344262295082
3451419,2,5,5,3,3,8.0,9,2,2,20,4,0,16,24,1.0,6,8,2.5806451612903225
2175600,7,5,6,3,6,3.0,8,3,3,60,4,0,21,18,0.75,42,6,0.4918032786885246
327748,2,6,6,2,1,1.0,6,5,5,107,4,0,2,1,0.3333333333333333,2,2,0.9090909090909092
1614355,7,6,6,2,8,3.0,7,5,1,81,4,0,21,24,1.0,56,6,0.3703703703703704
2657384,6,5,6,3,2,5.0,5,3,2,45,5,0,30,10,1.0,12,7,2.380952380952381
2009323,5,7,6,3,7,6.0,9,1,3,71,4,0,30,42,0.75,35,8,0.8450704225352114
378567,8,5,6,2,1,1.0,7,4,4,107,4,0,8,1,0.4,8,4,0.9090909090909092
318115,4,5,6,2,5,1.0,8,5,5,107,4,0,4,5,0.3333333333333333,20,2,0.196078431372549
1969186,7,6,5,3,6,6.0,9,3,3,71,4,0,42,36,0.75,42,6,0.9836065573770492
1901590,5,7,5,3,6,3.0,9,3,3,74,5,0,15,18,0.75,30,6,0.4918032786885246
1608374,5,7,5,2,6,4.0,5,5,1,81,4,0,20,24,1.0,30,6,0.6557377049180328
1338196,5,7,5,1,2,1.0,7,2,3,86,5,0,5,2,0.25,10,7,0.4761904761904761
2176146,5,5,5,3,5,3.0,9,3,1,69,4,0,15,15,1.5,25,8,0.5882352941176471
2471877,2,4,6,3,4,8.0,9,3,4,10,5,0,16,32,0.6,8,5,1.951219512195122
1411233,4,6,5,4,3,2.0,9,3,2,86,4,0,8,6,1.3333333333333333,12,7,0.6451612903225806
3311057,1,3,6,3,3,6.0,7,4,2,118,3,0,6,18,1.0,3,6,1.935483870967741
2818641,4,5,6,3,3,7.0,8,3,1,29,4,0,28,21,1.5,12,8,2.258064516129032
2133826,6,6,6,3,2,4.0,7,4,2,58,4,0,24,8,1.0,12,6,1.9047619047619049
517056,5,6,6,2,6,2.0,6,1,4,96,4,0,10,12,0.4,30,7,0.3278688524590164
996892,7,7,5,5,2,2.0,9,5,1,90,1,0,14,4,2.5,14,6,0.9523809523809524
3589710,4,5,7,3,2,7.0,6,1,2,25,4,0,28,14,1.0,8,9,3.333333333333333
1375773,3,6,5,2,5,4.0,8,5,2,85,5,0,12,20,0.6666666666666666,15,5,0.7843137254901962
2971234,5,6,6,3,5,3.0,7,1,1,19,4,0,15,15,1.5,25,10,0.5882352941176471
2991249,3,5,6,3,3,5.0,9,1,3,42,4,0,15,15,0.75,9,8,1.6129032258064515
1757442,6,6,6,3,1,1.0,7,1,2,8,1,0,6,1,1.0,6,9,0.9090909090909092
2694165,4,6,5,3,6,6.0,8,3,1,47,1,0,24,36,1.5,24,8,0.9836065573770492
3144976,4,4,6,3,4,4.0,9,2,3,37,4,0,16,16,0.75,16,7,0.9756097560975612
555850,6,5,6,2,7,3.0,7,1,4,96,4,0,18,21,0.4,42,7,0.4225352112676057
429521,3,6,4,2,6,2.0,8,2,4,107,4,0,6,12,0.4,18,6,0.3278688524590164
808977,5,7,5,2,5,1.0,7,1,3,95,4,0,5,5,0.5,25,8,0.196078431372549
3160232,4,5,6,3,5,5.0,7,1,2,23,4,0,20,25,1.0,20,9,0.9803921568627452
2142808,9,5,6,3,2,4.0,8,4,1,58,4,0,36,8,1.5,18,7,1.9047619047619049
3003166,2,5,6,3,4,6.0,8,3,2,42,4,0,12,24,1.0,8,7,1.4634146341463417
2152733,7,5,7,3,2,4.0,9,3,1,58,4,0,28,8,1.5,14,8,1.9047619047619049
3579786,4,6,6,3,5,7.0,8,1,5,25,4,0,28,35,0.5,20,6,1.3725490196078431
3572937,3,0,0,3,4,8.0,5,1,5,43,4,0,24,32,0.5,12,6,1.951219512195122
1936730,4,4,6,3,7,7.0,8,2,4,73,4,0,28,49,0.6,28,6,0.9859154929577464
3469308,2,6,6,3,5,8.0,8,2,3,20,4,0,16,40,0.75,10,7,1.5686274509803924
901192,5,5,6,6,3,3.0,9,2,1,91,1,0,15,9,3.0,15,9,0.9677419354838708
2136454,8,5,6,3,6,4.0,8,2,3,69,4,0,32,24,0.75,48,7,0.6557377049180328
2981649,2,6,5,3,1,5.0,8,1,1,13,3,0,10,5,1.5,2,10,4.545454545454545
609574,5,6,5,2,3,2.0,9,2,2,0,0,0,10,6,0.6666666666666666,15,8,0.6451612903225806
1770232,3,6,5,3,7,1.0,9,2,2,75,1,0,3,7,1.0,21,8,0.1408450704225352
1679377,4,5,6,3,2,2.0,8,2,2,75,1,0,8,4,1.0,8,8,0.9523809523809524
3172686,3,6,5,3,2,4.0,9,1,1,17,3,0,12,8,1.5,6,10,1.9047619047619049
647290,6,7,5,2,1,3.0,8,1,2,94,4,0,18,3,0.6666666666666666,6,9,2.727272727272727
3159996,2,6,5,3,3,5.0,8,2,2,41,4,0,10,15,1.0,6,8,1.6129032258064515
1209092,5,5,5,4,2,3.0,1,2,2,86,4,0,15,6,1.3333333333333333,10,8,1.4285714285714286
2960109,6,5,5,3,5,3.0,9,2,1,34,1,0,18,15,1.5,30,9,0.5882352941176471
3082940,6,5,6,3,7,5.0,9,1,2,15,4,0,30,35,1.0,42,9,0.7042253521126761
1880285,4,5,5,3,7,2.0,9,4,4,74,5,0,8,14,0.6,28,4,0.2816901408450704
2590399,8,5,6,3,8,4.0,9,3,2,45,5,0,32,32,1.0,64,7,0.4938271604938272
2955859,4,7,4,3,6,4.0,6,1,3,28,4,0,16,24,0.75,24,8,0.6557377049180328
1036088,4,6,6,6,2,1.0,8,5,1,90,1,0,4,2,3.0,8,6,0.4761904761904761
356223,1,5,6,2,8,2.0,7,5,5,97,4,0,2,16,0.3333333333333333,8,2,0.2469135802469136
1585148,7,3,7,2,7,2.0,2,5,1,5,4,0,14,14,1.0,49,6,0.2816901408450704
998799,4,5,6,6,5,3.0,7,1,1,91,4,0,12,15,3.0,20,10,0.5882352941176471
753405,3,6,6,2,5,1.0,6,3,1,100,1,0,3,5,1.0,15,8,0.196078431372549
531014,4,5,6,2,2,3.0,6,3,3,96,4,0,12,6,0.5,8,6,1.4285714285714286
274734,4,7,3,2,6,1.0,5,2,5,107,4,0,4,6,0.3333333333333333,24,5,0.1639344262295082
1303711,5,4,6,2,6,1.0,7,3,2,2,5,0,5,6,0.6666666666666666,30,7,0.1639344262295082
3332784,2,6,6,3,2,6.0,9,1,1,21,4,0,12,12,1.5,4,10,2.857142857142857
594463,5,7,6,2,1,1.0,6,2,3,94,4,0,5,1,0.5,5,7,0.9090909090909092
3116853,3,5,6,3,2,5.0,6,1,2,17,3,0,15,10,1.0,6,9,2.380952380952381
2175034,8,5,5,3,5,4.0,9,4,3,58,4,0,32,20,0.75,40,5,0.7843137254901962
2871721,3,2,9,3,2,3.0,9,2,2,28,4,0,9,6,1.0,6,8,1.4285714285714286
1904220,2,5,7,3,4,2.0,7,4,4,73,4,0,4,8,0.6,8,4,0.4878048780487805
2239413,4,6,4,3,4,4.0,9,3,3,57,4,0,16,16,0.75,16,6,0.9756097560975612
571217,6,6,5,2,6,2.0,6,1,2,94,4,0,12,12,0.6666666666666666,36,9,0.3278688524590164
329727,6,4,5,2,5,1.0,4,5,5,97,4,0,6,5,0.3333333333333333,30,2,0.196078431372549
141811,5,6,5,1,6,3.0,6,1,5,107,4,0,15,18,0.1666666666666666,30,6,0.4918032786885246
2403664,4,6,5,2,6,5.0,9,1,4,0,0,0,20,30,0.4,24,7,0.819672131147541
2521932,7,5,6,3,5,5.0,7,4,2,12,4,0,35,25,1.0,35,6,0.9803921568627452
968343,5,4,7,5,2,2.0,8,4,1,91,1,0,10,4,2.5,10,7,0.9523809523809524
2396119,6,6,6,2,7,7.0,6,0,4,0,0,0,42,49,0.4,42,8,0.9859154929577464
2487305,7,5,7,3,7,8.0,8,3,3,12,4,0,56,56,0.75,49,6,1.1267605633802815
1581317,5,6,5,2,3,3.0,7,3,1,80,1,0,15,9,1.0,15,8,0.9677419354838708
1353300,5,6,6,2,7,2.0,8,5,2,2,5,0,10,14,0.6666666666666666,35,5,0.2816901408450704
2937020,5,6,6,3,5,4.0,9,3,1,34,1,0,20,20,1.5,25,8,0.7843137254901962
2351830,4,6,5,2,4,7.0,9,2,4,55,1,0,28,28,0.4,16,6,1.707317073170732
2087844,6,5,5,3,6,4.0,7,3,1,58,4,0,24,24,1.5,36,8,0.6557377049180328
3219390,2,5,5,3,5,8.0,8,1,1,20,4,0,16,40,1.5,10,10,1.5686274509803924
2229649,5,6,6,3,4,4.0,8,5,1,0,0,0,20,16,1.5,20,6,0.9756097560975612
665789,4,4,6,2,5,3.0,6,2,1,100,5,0,12,15,1.0,20,9,0.5882352941176471
3154859,4,6,6,3,1,4.0,9,1,1,13,3,0,16,4,1.5,4,10,3.636363636363636
1814873,7,6,6,3,4,2.0,8,3,4,112,4,0,14,8,0.6,28,5,0.4878048780487805
